Номер заявки,Область,Район хозяйства,Направление водства,Причитающая сумма,Норматив,Статус заявки,score,score_pct,рекомендация,ранг_в_области
1200100311675.0,Актюбинская область,Айтекебийский район,Субсидирование в скотоводстве,2830000.0,10000.0,Исполнена,0.9925547153993485,99.3,✅ Рекомендовать,107
1300100267620.0,область Абай,район Ақсуат,Субсидирование в скотоводстве,1335000.0,15000.0,Исполнена,0.9925425782564199,99.3,✅ Рекомендовать,27
1300100265160.0,область Абай,район Ақсуат,Субсидирование в скотоводстве,1350000.0,15000.0,Исполнена,0.9925425782564199,99.3,✅ Рекомендовать,27
1300100258717.0,область Абай,район Ақсуат,Субсидирование в скотоводстве,1350000.0,15000.0,Исполнена,0.9925425782564199,99.3,✅ Рекомендовать,27
1300100258834.0,область Абай,район Ақсуат,Субсидирование в скотоводстве,1335000.0,15000.0,Исполнена,0.9925425782564199,99.3,✅ Рекомендовать,27
1200100313716.0,Актюбинская область,Иргизский район,Субсидирование в скотоводстве,600000.0,10000.0,Исполнена,0.9925391953688848,99.3,✅ Рекомендовать,108
1200100295622.0,Актюбинская область,Иргизский район,Субсидирование в скотоводстве,600000.0,10000.0,Исполнена,0.9925391953688848,99.3,✅ Рекомендовать,108
1200100307958.0,Актюбинская область,Иргизский район,Субсидирование в скотоводстве,600000.0,10000.0,Исполнена,0.9925391953688848,99.3,✅ Рекомендовать,108
1200100290073.0,Актюбинская область,Иргизский район,Субсидирование в скотоводстве,600000.0,10000.0,Исполнена,0.9925391953688848,99.3,✅ Рекомендовать,108
1200100284316.0,область Абай,Абайский район,Субсидирование в скотоводстве,460000.0,10000.0,Исполнена,0.992505698213837,99.3,✅ Рекомендовать,31
1200100303806.0,область Абай,Абайский район,Субсидирование в скотоводстве,470000.0,10000.0,Исполнена,0.992505698213837,99.3,✅ Рекомендовать,31
1200100313660.0,Актюбинская область,Уилский район,Субсидирование в скотоводстве,1040000.0,10000.0,Исполнена,0.9924756012855738,99.2,✅ Рекомендовать,112
1300100302650.0,область Абай,Урджарский,Субсидирование в скотоводстве,1350000.0,15000.0,Исполнена,0.9924616459374958,99.2,✅ Рекомендовать,33
1300100258307.0,Павлодарская область,Экибастуз Г.А.,Субсидирование в скотоводстве,2190000.0,15000.0,Исполнена,0.992449647813794,99.2,✅ Рекомендовать,42
1300100263981.0,Павлодарская область,Баянаульский район,Субсидирование в скотоводстве,675000.0,15000.0,Исполнена,0.9924422558037624,99.2,✅ Рекомендовать,43
1200100314061.0,Павлодарская область,Аксу Г.А.,Субсидирование в скотоводстве,1500000.0,10000.0,Исполнена,0.9924235935083745,99.2,✅ Рекомендовать,44
1200100297197.0,Павлодарская область,Экибастуз Г.А.,Субсидирование в скотоводстве,880000.0,10000.0,Исполнена,0.9924065392606882,99.2,✅ Рекомендовать,45
